ATAD5	1.36845e+06	
MAP2K4	1.36763e+06	
RBPJ	1.36582e+06	
DEPDC5	1.35284e+06	
KCNMA1	1.34972e+06	
TAL1	1.3485e+06	
PARP4	1.33875e+06	
CXCR2	1.33752e+06	
UBN1	1.33209e+06	
MECP2	1.33075e+06	
ALCAM	1.32524e+06	
SENP1	1.31576e+06	
CCNT1	1.31318e+06	
SECISBP2	1.31061e+06	
FUS	1.31003e+06	
LMNB2	1.30558e+06	
SMARCAL1	1.30187e+06	
NOD1	1.3006e+06	
NBR1	1.30038e+06	
TDRD3	1.29572e+06	
PKP2	1.29392e+06	
NCF2	1.28528e+06	
BMS1	1.28446e+06	
MED13	1.27819e+06	
KIF3A	1.27764e+06	
PSEN1	1.27466e+06	
ADAM12	1.27231e+06	
TRIM33	1.2613e+06	
CDT1	1.25819e+06	
PRDX1	1.25712e+06	
SULF1	1.25681e+06	
CSF2RB	1.25641e+06	
MYO5A	1.25386e+06	
EFTUD2	1.24646e+06	
SF3A1	1.24605e+06	
HDAC3	1.24514e+06	
MED12L	1.24276e+06	
PSMA4	1.23785e+06	
NLGN4X	1.23189e+06	
SNRPA1	1.23096e+06	
TNFRSF10D	1.23072e+06	
EEF2K	1.22924e+06	
EPHB2	1.22628e+06	
SNRPN	1.22573e+06	
HMMR	1.21611e+06	
PHB	1.21116e+06	
TARDBP	1.20845e+06	
SGCD	1.20814e+06	
MUS81	1.20798e+06	
UNC5B	1.20706e+06	
BIRC2	1.20297e+06	
IRF7	1.20292e+06	
TAB3	1.1992e+06	
LAMC2	1.19792e+06	
POLR1B	1.18568e+06	
DEPTOR	1.18539e+06	
RPS6KB1	1.17926e+06	
UCHL5	1.17885e+06	
PATJ	1.17781e+06	
MMP1	1.17665e+06	
FGFR4	1.17416e+06	
PCSK9	1.17026e+06	
POLR2E	1.16459e+06	
CCT8	1.16428e+06	
S1PR1	1.16121e+06	
PSMC2	1.15587e+06	
AFF4	1.15409e+06	
WDR36	1.15374e+06	
CD80	1.15274e+06	
RPL13A	1.14095e+06	
SMC1A	1.13083e+06	
MCM8	1.11607e+06	
TNFRSF10A	1.11581e+06	
TYRO3	1.11578e+06	
FZR1	1.11065e+06	
PRRC2C	1.10446e+06	
LCN2	1.10235e+06	
IFT172	1.09745e+06	
U2AF2	1.09294e+06	
PSMD5	1.09033e+06	
MEIS1	1.0894e+06	
PNISR	1.08832e+06	
H2AC20	1.08583e+06	
UBA2	1.08413e+06	
NFYB	1.08214e+06	
ING2	1.07343e+06	
TTI1	1.07336e+06	
CDK14	1.07279e+06	
PXN	1.07218e+06	
TRAF2	1.07085e+06	
MYO5B	1.06652e+06	
RAD23B	1.06087e+06	
DYNC2H1	1.0549e+06	
EVPL	1.0512e+06	
ING5	1.04935e+06	
ACVR1B	1.04722e+06	
PRPF3	1.04399e+06	
KRT14	1.03858e+06	
PSMD10	1.03733e+06	
ITGAE	1.03435e+06	
EIF4A2	1.03362e+06	
DSC3	1.03282e+06	
AP3D1	1.02918e+06	
EPHB3	1.02717e+06	
EPHB6	1.02612e+06	
PPIF	1.02436e+06	
COPS2	1.02115e+06	
NR5A2	1.01734e+06	
FBXW8	1.01699e+06	
DNAJC6	1.01131e+06	
TLR5	1.00744e+06	
ACIN1	1.00694e+06	
GOT2	1.00643e+06	
ATP6V0A2	1.00575e+06	
RFC5	1.00556e+06	
CDC45	1.0045e+06	
CD28	1.00245e+06	
DSG2	1.00075e+06	
USP8	1.00006e+06	
CREB1	999944	
FLCN	999385	
LARS1	998871	
ITGA5	998103	
TJP2	997261	
TRPC1	996706	
MST1R	992352	
DEPDC1	983416	
SYT1	980443	
RPL23	975745	
ASPH	965314	
LAMB1	962879	
ZC3H13	959990	
LRPPRC	959480	
FDXR	955642	
RPS27A	953187	
DLL4	952751	
EIF4B	946354	
RXRA	945636	
AP3B1	945448	
CALM3	944163	
YWHAZ	936409	
CXXC1	936315	
NFS1	929019	
TPI1	925348	
FZD2	923071	
DCN	921623	
CDC27	919074	
ITK	918576	
CD226	918365	
SNRPA	917679	
PSMC3	917678	
BMPR1A	914318	
HCFC1	912852	
CACNB2	908473	
CD2	904650	
RBBP7	902912	
LMO3	902303	
IGF2BP2	897533	
CD2AP	894279	
KPNA1	892440	
PLAU	889355	
TAF5	886356	
RPS8	885692	
CEBPZ	884138	
ATG3	883787	
NUP160	883556	
GNL2	883152	
FTSJ3	878785	
RPGRIP1L	877199	
SIRPA	876861	
SEC63	876475	
MMRN1	875394	
ATG16L1	875123	
TUBG1	872846	
VHL	872393	
LGR4	870761	
IRS2	870620	
CCNE2	869549	
NDUFS1	866670	
FBXO22	866634	
RBX1	862486	
RABGGTB	861712	
SRP72	859616	
XPO5	857717	
HYOU1	855850	
ATXN3	854828	
ELMO1	854465	
PTCH2	851372	
TGFB1	849405	
SEMA3A	849038	
PSMB4	848484	
TRIP13	845064	
NID1	843849	
PDGFB	839273	
AURKA	836618	
TRAF1	835619	
RAB11FIP1	835307	
BAZ1A	829605	
CSTF1	827664	
SMC3	824670	
TRIM21	823257	
INVS	821516	
PDK4	820609	
STIP1	818008	
IL1R1	817669	
ANAPC1	813334	
LIG1	811908	
UVRAG	809478	
PSMA1	805785	
NUP107	805588	
ARRB1	803731	
ENG	801655	
ANLN	800418	
CDH3	799263	
PRKAG2	794343	
EDC4	793405	
USP5	793003	
RPL7A	792461	
PDS5B	789741	
ZBTB33	789434	
PDHA1	787382	
BID	784641	
ERCC4	781999	
MAP3K7	781116	
RCC1	779724	
SPOPL	778157	
IARS1	778063	
IMMT	778044	
ADRB2	774965	
IRF3	771701	
ZYX	771678	
PSMD12	770801	
RPL11	769540	
PA2G4	767526	
CSF1	767196	
CD209	766688	
NPAS2	763381	
EIF4G3	763306	
EFNB2	762739	
TUBGCP6	760213	
ALDOA	753578	
ALDH3A1	753486	
BSG	752179	
ACTN1	751586	
ABCA3	751463	
EGLN3	750923	
PRKACB	746550	
AIM2	746514	
IARS2	744467	
KIF5C	744209	
NXF1	742619	
ATG12	741524	
RPL3	740319	
RBM39	736868	
CCND2	736155	
CHRD	735354	
ATP5F1B	733104	
NUP205	732216	
HMGCR	732089	
NEK2	730760	
HSPB8	729331	
KPNB1	728508	
HLA-B	726548	
CDK5	725881	
ATP5F1A	723613	
STAMBP	721314	
PPARA	719963	
PINK1	719487	
ITGA3	718761	
RDX	717401	
PTPRS	716321	
MTHFD1	716264	
TAB1	715789	
ITIH5	715142	
APEX1	714889	
APBA1	714240	
UNC79	713154	
STAT2	712766	
ABCE1	712342	
ERC1	709185	
NEO1	708233	
CLIP1	705955	
GEMIN5	701432	
PLXNA4	700655	
ITGA2B	699461	
CPSF1	698326	
SEC31A	698192	
DNM3	696966	
BMP7	696458	
LPL	694171	
NCAPG2	687594	
SLC7A11	685843	
PARP2	684900	
NLRP1	684192	
CLDN1	681389	
CNOT8	681348	
KCNJ11	680698	
PAK1	675058	
WDHD1	668762	
CDKN1B	664730	
NR4A3	663775	
EPHB4	662728	
PTPN22	661071	
RRM2	659971	
RALA	658477	
MAPKAP1	658337	
CDCA2	656965	
HADHB	655444	
CXCL9	655150	
GABBR1	653950	
OTUB1	651479	
CACNA2D2	650139	
CLCA2	648736	
MSL2	648362	
MCRS1	648218	
SPTBN4	645660	
STN1	642094	
RNF168	641761	
TIMP1	640545	
CYP27A1	639937	
ANXA2	639253	
CX3CR1	635858	
TEAD2	630215	
GCC2	626510	
TREM2	624985	
PHLPP1	622168	
ALOX5	620676	
NCSTN	616330	
VPS35	615102	
LTA	614779	
STT3A	614619	
SEL1L	614516	
LATS2	613796	
COL4A4	613435	
UBE2N	610750	
MAVS	610695	
PRKACA	609717	
TIMP2	608149	
TUFM	608123	
PHKA2	607288	
BAG1	606774	
PPP1R12A	605933	
ANGPT2	605306	
PROS1	603296	
CD247	603176	
RRM1	600081	
TNNT1	599639	
SMURF2	599462	
CGNL1	594906	
STRN	593233	
MAPK8IP1	592454	
CXCR3	590623	
XPA	588006	
MNAT1	587885	
RPS2	587199	
IL10RA	586181	
AIMP2	586010	
HLA-DRA	585919	
PTK2B	584422	
ERBIN	584271	
ING3	572476	
NONO	571341	
COX4I1	571281	
CDC37	569832	
SMC6	569721	
NRXN2	567610	
ATG13	566452	
CDC5L	565847	
SBDS	563422	
SRRT	563137	
CLOCK	562764	
AP2B1	562130	
PDS5A	561777	
VCP	559546	
CAMKK2	558355	
HNRNPA2B1	557935	
LUM	556542	
CES1	555134	
SUFU	552124	
FOSL1	545347	
NDC80	543723	
TRIM29	543466	
NGFR	542921	
TFPI	542668	
ARHGEF2	540839	
RIPK2	540391	
STAG1	539249	
FCGR1A	537663	
MCCC1	536883	
MED15	535802	
CTR9	534779	
RAPGEF1	534345	
CITED2	532903	
SNCA	531973	
OASL	528095	
STK4	527832	
RPL10A	526230	
PLRG1	526122	
GIGYF2	525024	
LSG1	525004	
KCNQ3	524153	
EIF4G2	523459	
IMPDH1	522908	
MALT1	521888	
CHAF1A	519089	
PPP2R5A	518894	
NCK1	518681	
ITGAL	518204	
NFYC	515711	
AREG	515542	
DCLRE1C	515513	
PPP2R5D	513952	
RBM8A	511473	
HBS1L	509654	
RARS1	507842	
RORC	507216	
CYFIP1	502853	
ORC3	502783	
POU5F1	502017	
LAMB3	500932	
PSPC1	499702	
HUS1	499644	
NID2	497839	
GABPA	496512	
MFN2	495406	
CLCN7	495359	
OPTN	495326	
PRPF6	493942	
ODC1	493611	
ULK2	493311	
CFL1	492796	
NECTIN4	492416	
TFDP2	492249	
WDR3	489817	
TENT4A	487536	
ILF2	486571	
RAD54L	486568	
MSL3	486470	
CHIT1	486131	
TAF4B	485777	
EXOSC10	484933	
PRPF19	484821	
MTHFD2	483364	
AP1G1	480973	
PPP2CB	480866	
GSK3A	480318	
FERMT2	480006	
SMG6	475624	
CD274	474880	
SUPT3H	474301	
GTF3C2	474065	
DBF4	473705	
PIK3R5	473434	
PIK3R3	472929	
PPP2R2A	472880	
KIF20A	470792	
MTRR	465050	
SLC7A5	464792	
NMD3	464294	
MIA2	462163	
SAE1	462095	
NCAPG	458633	
SHMT1	458547	
DLX5	457716	
ABCA12	452661	
ITGA1	450630	
APBB1	448538	
KRT7	447937	
RUVBL2	447197	
PRKAR1A	444967	
PSMD7	443924	
BIN1	441942	
SPTB	439110	
SUN1	439077	
MRPS5	438707	
WIPF1	438189	
SRRM2	433983	
PRKAB2	432950	
DOCK1	432583	
FRS2	429551	
EXOSC4	429487	
UBE2M	422971	
MMP14	421882	
KSR1	421437	
UBE2I	419972	
SPOP	419804	
VPS16	418763	
PLXND1	417659	
MAD1L1	417112	
VAV3	416587	
SPN	415151	
EIF5	414031	
CBX8	412955	
UBE2A	412379	
ACVR1	411124	
PLCB3	410913	
FANCG	410216	
BAG2	409159	
SEPTIN9	409147	
SYP	408528	
AMOT	408507	
SKIL	408162	
SUGP1	406122	
NEDD1	405008	
EIF3F	404439	
MLKL	403437	
KRT15	403044	
FEN1	402903	
NDUFA13	401667	
TCF7L1	401651	
ANAPC2	400972	
BAZ2A	400400	
OAS1	399179	
DVL1	398521	
SEC24C	398177	
FIP1L1	397679	
CDON	396589	
ALDH4A1	396306	
ARNTL	394853	
FKBP5	393652	
PTN	390863	
PSMC6	388792	
STIM1	387764	
AOC3	387078	
SPI1	386978	
VDAC1	386185	
EIF4E	385860	
PKMYT1	384972	
P4HB	384955	
HNRNPD	382503	
CSTF2	382028	
KCNQ1	380825	
ACTR10	380816	
GAS6	379943	
CRBN	378809	
ZBTB17	378682	
EZR	377824	
RSAD2	377287	
ORC2	376603	
ITGB8	376040	
CENPI	375535	
BMP6	375074	
COG6	373251	
TREM1	372276	
TALDO1	371580	
PERP	370479	
KANSL1	369233	
ATG14	366827	
ARRB2	365630	
IL3RA	364687	
PHC2	364214	
MTHFR	363862	
VASP	363316	
PNPT1	361432	
LRP4	361269	
WDR43	360862	
CCNB2	360650	
PFAS	360154	
PRKAG1	360094	
CCM2	359311	
COPG1	358900	
NUF2	358775	
RIPK3	358298	
KRIT1	357781	
STING1	356748	
WASL	355418	
TUBA1A	355193	
ITGA8	354661	
CNOT6	353442	
SPAG5	352499	
FAM83D	352037	
GANAB	351901	
CCR5	351896	
SMAD7	351574	
DAP3	351212	
CDCA8	350992	
DCAF13	349522	
ARF1	348924	
TNFSF13B	348034	
LIMK1	347472	
KRT6A	346976	
SDHB	346210	
PPP6C	345585	
DVL2	344291	
RFC1	342533	
TAF1A	338121	
PPP2R2C	337787	
HGS	337234	
PSMA3	336839	
RSL1D1	336540	
PLAUR	335138	
KPNA2	335083	
IL2RB	334669	
BCL9	334471	
RABGGTA	333321	
MLLT3	333023	
SGCA	331146	
IFNGR1	330388	
COL17A1	329785	
NECTIN1	329498	
STAG3	327767	
PIWIL2	326264	
CDCA7	325616	
TSG101	325308	
GLDC	324567	
FTH1	324127	
SF3B4	324112	
CDH23	324044	
WWTR1	323739	
NCK2	323155	
CDK19	323109	
PGK1	322858	
TFB2M	322249	
FRK	321529	
CX3CL1	321423	
SELPLG	321267	
P3H1	320287	
IRF1	320218	
ACVRL1	318698	
OSMR	318304	
COASY	317185	
METTL3	317084	
GADD45B	316087	
CS	315173	
FOXF1	315158	
PSMD4	314872	
RNF8	314262	
ZNF750	313954	
SEC61A1	312989	
PARP9	310303	
MTREX	309552	
FBH1	309223	
WNT5A	308603	
UBA3	308121	
CCR1	307200	
FOSB	306832	
APOBEC3B	306509	
RBBP4	306332	
BAIAP2	306042	
CCND3	305779	
PRIM1	305453	
YARS1	305453	
ACTG1	304905	
FBXW5	303943	
GRIP1	303806	
SPARCL1	303033	
CNOT6L	302992	
MAPK7	302059	
FBXL3	301502	
WDR48	301342	
WAPL	300267	
MMP10	300004	
RRN3	299993	
F11R	296597	
TNFRSF11A	296574	
SASS6	296480	
MTDH	296318	
SELENBP1	296178	
PHKB	296147	
SNW1	295496	
GREM1	294603	
USP22	294459	
IL1R2	294175	
FBXW11	293816	
ELP1	293283	
MAD2L1	292687	
CD96	292047	
UQCRFS1	291008	
SLC16A1	289964	
RUNX3	289526	
FANCB	289271	
FAF1	288883	
SMURF1	287092	
ABCB10	286970	
DPH1	286166	
RAD1	285550	
MLST8	284387	
WRAP53	284131	
JUND	284106	
RPS19	283967	
ERCC1	283804	
DSC2	282042	
TIGIT	281713	
TRAF5	281504	
SERPINA1	280827	
MVP	279599	
POLR3A	279472	
GAB1	278951	
FBLN5	278412	
NCKAP1L	278114	
TERF2	277500	
PECAM1	276461	
CCP110	276140	
PRKAR2B	276034	
C1S	275876	
EIF4A1	274646	
ANAPC5	273524	
RHEB	272165	
CD79B	272133	
P4HA2	271873	
IDH3B	271649	
KRT17	271228	
TROAP	270905	
NLRX1	270736	
AURKC	269975	
CD93	268757	
PAK4	268665	
NUP93	267787	
LAMP2	267421	
RPS20	266590	
PSMD11	266535	
PSMB5	266395	
SCEL	265519	
DDX39B	265038	
EPS15	262641	
KCND3	261730	
GNAQ	261538	
CRY1	260349	
SNCAIP	260129	
MPP5	259590	
H2AZ1	258306	
PPIA	257394	
IL21R	257319	
EIF3H	256434	
PPP1CC	255815	
LAMP1	254960	
MORF4L1	254183	
RPA2	253906	
CDC42	252627	
RAE1	252557	
RBCK1	252409	
CPSF3	251064	
MMP12	251007	
ICAM2	250861	
SPTLC2	250664	
PI3	250344	
POLR2F	249470	
EIF3B	247072	
SH2D3C	247037	
UPF2	246727	
MAGT1	246334	
TCF12	245625	
PSAT1	245315	
NOL11	245304	
NTN1	244273	
BCL2L2	243664	
ACO2	243062	
PTPN1	242594	
FZD10	242586	
ZNRF3	242335	
TAF7	241134	
SUCLA2	240366	
SORT1	239485	
ARHGEF1	239312	
PCCA	238661	
RHOT1	238651	
GZMB	237018	
OAS2	236185	
NLGN3	235703	
RINT1	235242	
WDR75	234789	
TUBA1B	234164	
CAMK2B	233681	
SMAD9	233446	
FGR	232847	
RALB	232165	
SELL	232042	
SEPTIN6	231933	
PPP3CB	231793	
CTC1	230836	
SEC24D	229788	
ZW10	229336	
PDPK1	229121	
NAPSA	227721	
LBR	227344	
S100B	225173	
POLRMT	225067	
PER3	224497	
IFI44	224296	
BNIP3	223331	
SQLE	223302	
XRCC2	222797	
REC8	222557	
PCCB	222427	
CAPRIN1	221421	
PPHLN1	220592	
MLLT1	220527	
ATP6V0A1	219893	
PYGB	219532	
STRAP	219503	
ACVR2A	219500	
SCAP	219345	
PGD	219185	
AP1B1	218870	
PRX	218717	
HLA-G	218637	
ORC5	218421	
XRCC3	218193	
LYZ	217344	
NPLOC4	217277	
PPP1CB	217268	
TRADD	213723	
TGFB3	213630	
MED14	213217	
XPOT	212521	
PEX5	211911	
UBE2C	210165	
GNA13	209355	
PIP5K1C	209321	
PYGO2	208576	
SEC16A	208474	
RPS16	208267	
RAD23A	207935	
NRF1	207901	
LTV1	206794	
PYCARD	206654	
TXN2	206204	
PRKCSH	205732	
CD46	204378	
DCP1A	203233	
EXT1	202779	
EEF1A1	202582	
NCKAP1	202390	
PKD2	202231	
RPS3A	202116	
RBSN	201875	
SNRPB	201870	
DDX39A	201652	
UBE2S	201552	
NFASC	200342	
C5AR1	200245	
PSMD13	200151	
MED16	199933	
PSMA2	199499	
LMO7	199088	
MIA3	198576	
RPSA	197636	
TADA2B	197508	
OTULIN	196890	
EDN1	196811	
AKT1S1	196705	
BBS7	196374	
UCK2	196169	
ELP2	195148	
RFC2	193668	
ITM2A	193602	
SPRY2	193084	
USF1	192679	
BRD9	191526	
PDIA3	191284	
CNOT7	190876	
TLR1	190654	
GTF2E1	190647	
PDCD4	189845	
WDR12	189605	
FKBP4	188914	
PLXNB1	187895	
SNIP1	187731	
ANG	187672	
KIF18B	186889	
BICRAL	186532	
OAS3	186294	
PLXNA2	186275	
NR1H3	185112	
ASF1B	184339	
GCLM	184221	
EIF2S1	184013	
PLEK2	183768	
RASSF5	183269	
SF1	182326	
CRY2	182197	
C5	181670	
URI1	181178	
EIF2AK2	181022	
HSD17B4	180603	
ELP3	180516	
GPS1	178405	
RHOBTB2	177800	
EXOC4	176969	
CKAP2L	176738	
MED13L	176475	
TBL3	176378	
RALGDS	175590	
NPR1	174961	
FANCE	174836	
ZFYVE9	174708	
ADA	174610	
AQP3	173741	
PPAT	173007	
SOCS2	172983	
RACGAP1	172426	
PRKAA1	172262	
TAF9B	171753	
CD8B	171519	
PMAIP1	170853	
PTHLH	170696	
ICAM3	170582	
NOL6	170133	
SORBS1	169682	
PSPH	169442	
NRP2	169430	
KRT10	169283	
TAF10	167822	
BDKRB2	167700	
GNA12	167539	
CD200	166798	
CD244	166786	
KLHL20	166386	
EIF2S2	165523	
TGFA	164957	
RPL35A	164949	
INTS3	164485	
OSM	164338	
TCF3	163654	
PPP3R1	163166	
STXBP2	163128	
MDH2	163096	
ISG15	162408	
HBEGF	161852	
PDGFA	161551	
ARHGEF6	161255	
TAF11	160999	
F5	160812	
TNNI2	160499	
PLAT	160099	
TRPC4	159715	
MAP2K5	159028	
ANXA1	158601	
CTSD	158520	
PAN3	158286	
GRIN3A	157893	
DCUN1D1	157806	
RBM25	156753	
ARHGEF7	156452	
VMP1	156111	
TPM1	156047	
INO80	155804	
CXCL2	155715	
KIFC1	155265	
SNRNP200	154640	
CCNH	154324	
RPL26	153230	
SART3	152913	
GPX2	152481	
KANSL3	152190	
SEC24B	152048	
GABPB1	151671	
UBL4A	150786	
AGL	150085	
SIAH1	149996	
CCL4	149934	
LIN54	149607	
RIN3	148485	
PRAM1	148295	
SEC24A	147296	
MAML3	146689	
TAPBP	146560	
PDGFD	146265	
IL2RG	146235	
CELSR2	146222	
PAK6	146160	
PSMC1	145534	
TBL1X	145011	
OSBP	144364	
TP53RK	144259	
IFT88	144173	
RNF123	143770	
SSTR2	143056	
HSD17B1	142990	
PDCD10	142635	
TELO2	142203	
NDUFV1	142191	
CEP55	141957	
DNM1	140793	
TNFRSF25	140712	
PDGFC	140486	
NOL9	140395	
EFNB1	140223	
HAUS1	139575	
WNK2	139575	
KRT16	139519	
POLD3	139372	
SEC23A	139240	
PCGF1	139034	
UVSSA	139029	
CPSF2	138564	
F3	138250	
MYCT1	137942	
FECH	137928	
PSMB6	137502	
DLGAP1	136996	
CKS1B	136985	
UBQLN4	136974	
TNFRSF1B	136832	
OCLN	136722	
RAP1A	136431	
ADIPOR1	135636	
NCBP2	134762	
STAM2	133941	
PTCD3	133939	
SEPTIN7	133933	
SEMA4D	133666	
SPTBN2	133550	
ARNT2	133406	
MPL	133281	
SARS1	132944	
DPYSL2	131864	
CBX5	131429	
PSMD8	131212	
NUP62	131081	
ATXN7	130595	
AP3M1	129938	
BCAS2	129792	
EIF6	129431	
NEK9	128761	
IL17RA	128240	
CETN2	127435	
TFIP11	127099	
HLA-E	126845	
PSMB3	126462	
UPF3B	125623	
TNFRSF11B	124839	
PSME2	124741	
KRT18	124680	
RALBP1	124218	
RPL28	124207	
PTPN12	123610	
RAB4A	123020	
OTX1	122810	
IFNAR2	122790	
CRADD	122196	
RPS13	122108	
WDR18	121138	
SMARCE1	119583	
SHMT2	118337	
WASF1	118044	
TEX10	117678	
FBXL5	117620	
EYA2	117502	
GTF3C4	117002	
ARHGEF15	116439	
PAK2	116400	
IFT57	116389	
ROBO4	115986	
CARD10	115950	
C9orf72	115537	
PRPF4	115192	
LAS1L	114623	
SMC2	114588	
AQP1	114537	
SEM1	114346	
DDX6	113764	
ARHGEF4	113682	
EXOC2	113117	
LIPE	112942	
EIF4EBP1	112847	
SRSF10	112626	
EGLN1	112584	
RPL13	112375	
TADA1	112349	
CNOT11	112311	
NECTIN2	111817	
HJURP	111501	
FZD3	111123	
DDX46	111092	
GRHL3	110811	
ETV4	110762	
GTF2F1	110717	
CA12	110001	
NR1D1	108898	
THBD	108703	
SEC23B	108646	
SORL1	108638	
OLR1	108474	
GTPBP1	108440	
MRPS22	107870	
SS18	107748	
GNB4	107460	
SMARCD3	107167	
IL33	107103	
HPGD	107058	
RFX5	106900	
HAT1	106761	
RRP12	106676	
SON	106577	
LIN9	106556	
SDC1	106414	
NHEJ1	106347	
RPL27A	106119	
RAD9A	105645	
SNRNP70	105450	
WDR77	105148	
ASS1	105139	
PPP4R1	105014	
MAP2K7	104960	
TADA2A	103953	
CENPA	103648	
PROM2	103267	
SERPINF2	103027	
DAG1	102931	
LSM14A	102560	
DDX23	102550	
PGM5	102268	
KLRB1	102177	
FANCF	101780	
ADGRD1	101769	
ALOX15B	101045	
RPL26L1	100945	
AIMP1	100597	
SGCB	100430	
MED21	100072	
EME1	99854.2	
KLC2	99836.3	
DUSP1	99317.7	
HMGCS1	99313.5	
CDC34	99090.8	
RAN	97648.5	
MAU2	97641	
DMAP1	97581.4	
NABP1	97185.5	
ZZZ3	96989.3	
GRB7	96802.6	
SET	96776.7	
FGF1	96470.7	
ITGB7	95987.4	
SDHD	95719.8	
FBXW9	95650.9	
NCF4	95451.5	
GALNT14	94970	
TOMM20	94918.5	
RAB11A	94772.4	
RPS26	94745.1	
SMAD6	94456.4	
BBS9	94427.4	
LCAT	94357.8	
SHC1	94280.1	
SMN1	94093.2	
SLC44A4	93835.7	
DAAM1	93573.9	
TNFRSF9	93161.4	
ATP6V1A	93006.3	
MKNK1	92905	
HES1	92871.3	
JUNB	92831.4	
SDHAF2	92724.3	
KLRG1	92700.2	
UBE2D1	92638	
EIF3G	92534.2	
CCRL2	91565.9	
ELOA	90901.8	
NPTX2	90717.4	
EIF3L	90497.5	
ARHGAP1	90319.9	
PHF21A	90039	
S100A2	89957.4	
PLXNB2	89578	
CCL20	89158.8	
SOD1	88843.6	
IL18	88529.7	
DGAT1	88158.8	
PNPLA2	87977.3	
IL15	87542.9	
THOC1	86946.2	
ST13	86488.8	
BLNK	85976.4	
LGALS3	85286.2	
CLPX	85134.3	
EXT2	84829.1	
BRMS1	84746.5	
MEAF6	82990	
WTAP	82933.4	
RELB	82743.7	
IFIT1	82611.9	
TEAD1	82532.3	
NDUFA9	82236.7	
IFIT3	82148.6	
HAUS5	82067.7	
ESRRA	81988.3	
SNRPD1	81981.3	
AKR1C1	81876.7	
KCNJ8	81115.7	
EFNA5	80985.7	
WIPI2	80926.8	
LRP8	80896.1	
USP1	80459.3	
TAF1B	80433.2	
ERCC8	80121.6	
CRKL	79979.9	
SOCS3	79900.8	
MTHFD1L	79799.4	
MYO15A	79646.9	
SLIT1	79588.8	
SLC40A1	79381.3	
XPC	79259.5	
SYMPK	79200.1	
IRF9	78982.6	
ACKR3	78895.6	
TMPRSS2	78869.6	
EIF2S3	78865.4	
MAT2B	78516.7	
COPA	78252.3	
BCL3	78148.6	
ALPL	77570.6	
PSMB7	77466.2	
HLA-DQA1	77416.2	
GNAI1	77199	
RND3	76997.4	
ATP1B1	76424.5	
PRKAR1B	76420.8	
SYVN1	76123	
DCLRE1B	76119.1	
RPS5	75722.9	
BAG3	75641.1	
NUDT21	75555.9	
ATP1A1	75299.5	
OS9	75232.5	
MEPCE	74931.1	
TLR6	74686.5	
ERF	74341.5	
PPP2R5B	74219.8	
NOS1AP	73776.2	
EIF5A	73450.1	
HR	72810.4	
CDCA5	72776.4	
ALDH3B1	72039.4	
TNFRSF14	71370.1	
TCIRG1	71228.3	
SEPTIN4	70917.7	
BMP2	70636	
PRR11	70466.6	
AKAP1	70379.4	
IFNAR1	70009.1	
BCL10	69616.5	
CHAF1B	69598.5	
EMC2	69043.5	
EIF3M	68828.9	
KIF3B	68779.1	
KRT13	68667.6	
SIX2	68592.2	
FOXP3	68342.2	
HEXIM1	68249.9	
FBXO5	68219.8	
UBE2D3	67976.2	
PSME1	67914.3	
ASL	67881.6	
HFE	67759.6	
CLPP	67621.7	
ENAH	67554.6	
ELP4	67455.8	
IL6ST	67435.8	
APBB1IP	67209.2	
FYB1	66828.2	
MMP11	66807.2	
FAXDC2	66791.9	
ARHGDIA	66756.3	
ZFPM1	66747.8	
GNB3	66338.1	
RYBP	66100.1	
MTF2	66027.6	
RIOK1	65825.6	
VPS72	65778.7	
USP46	65694.8	
PHB2	65616.3	
CRABP2	64962.9	
IL13RA1	64781.4	
SNX5	64779.6	
UCHL1	64747.3	
PLXNA1	64737.3	
OAT	64629.5	
LMNB1	64592.2	
SRPRA	64452.9	
RPL31	64316.7	
ADAT2	64262.9	
NFKBIE	64169.7	
RHOQ	64126.4	
EFL1	63775.6	
ITSN1	63703.9	
RAB27A	63557.2	
GNB2	63503.1	
FXR2	63225	
FOSL2	63079.6	
CNOT9	63026.4	
CTSA	62563.3	
TAB2	62318.7	
ACD	61987.9	
UBE2L3	61927.5	
STK24	61471.1	
UQCRC2	61375	
CDC23	61230.3	
TOMM40	61152.3	
GPRC5A	61126.1	
IFT81	60719	
GOLGA2	60474.3	
NEIL2	60201.2	
TTC21B	59696.2	
UROD	59590.3	
UTP4	59403.1	
HYAL1	59250.6	
SRF	59221.3	
MCAT	59016.8	
RPS18	58878.9	
WASF3	58762.6	
UBE2K	58400.1	
COPS3	57946.7	
RABGEF1	57706.5	
SEMA3F	57241.9	
SART1	57177.4	
SLC25A37	56715.7	
TNS4	56714.4	
RPL27	56590.3	
EPOR	56356.7	
TRIAP1	56305.5	
IRAK4	56231.3	
COMMD1	56097.6	
GBP6	55978.1	
IL18R1	55755	
FZD4	55753.2	
POLH	55686.9	
JMJD6	55215.3	
CLTA	55109.2	
IFT80	55099.1	
NELFA	55011.6	
POLD2	54882.4	
PPP3CC	54692.7	
RPGR	54504.1	
PIK3R6	54458.7	
MVK	54229.9	
BRF1	54014.2	
CAPZA1	53919	
CPSF4	53468	
NOC4L	53465.5	
MED25	53263.2	
EXOSC9	52988.5	
PAX9	52921.2	
JCHAIN	52790.6	
RAB5A	52643.8	
EBNA1BP2	52641.3	
CEACAM6	52626.1	
